time,stat,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi
2023-09-14 13:10:00,Ok,1694677200,20091.5,20095.3,20083.95,20091.1,0.00,0,0,0,0
2023-09-14 13:15:00,Ok,1694677500,20091.8,20094.0,20082.75,20086.55,0.00,0,0,0,0
2023-09-14 13:20:00,Ok,1694677800,20087.5,20108.25,20086.45,20097.85,0.00,0,0,0,0
2023-09-14 13:25:00,Ok,1694678100,20097.7,20097.95,20087.25,20090.85,0.00,0,0,0,0
2023-09-14 13:30:00,Ok,1694678400,20090.75,20096.05,20084.45,20096.05,0.00,0,0,0,0
2023-09-14 13:35:00,Ok,1694678700,20096.45,20097.2,20085.65,20089.2,0.00,0,0,0,0
2023-09-14 13:40:00,Ok,1694679000,20089.35,20089.35,20074.9,20082.25,0.00,0,0,0,0
2023-09-14 13:45:00,Ok,1694679300,20082.45,20087.45,20078.4,20081.95,0.00,0,0,0,0
2023-09-14 13:50:00,Ok,1694679600,20082.95,20082.95,20071.85,20074.75,0.00,0,0,0,0
2023-09-14 13:55:00,Ok,1694679900,20075.65,20075.65,20062.1,20063.2,0.00,0,0,0,0
2023-09-14 14:00:00,Ok,1694680200,20064.3,20073.4,20056.4,20057.1,0.00,0,0,0,0
2023-09-14 14:05:00,Ok,1694680500,20058.4,20059.9,20044.7,20053.65,0.00,0,0,0,0
2023-09-14 14:10:00,Ok,1694680800,20053.85,20071.8,20050.0,20067.5,0.00,0,0,0,0
2023-09-14 14:15:00,Ok,1694681100,20067.6,20085.5,20061.95,20079.3,0.00,0,0,0,0
2023-09-14 14:20:00,Ok,1694681400,20081.6,20089.95,20074.0,20077.95,0.00,0,0,0,0
2023-09-14 14:25:00,Ok,1694681700,20079.6,20081.85,20071.8,20077.75,0.00,0,0,0,0
2023-09-14 14:30:00,Ok,1694682000,20078.6,20087.35,20074.75,20084.75,0.00,0,0,0,0
2023-09-14 14:35:00,Ok,1694682300,20085.75,20087.4,20072.0,20072.0,0.00,0,0,0,0
2023-09-14 14:40:00,Ok,1694682600,20073.35,20085.75,20070.15,20077.3,0.00,0,0,0,0
2023-09-14 14:45:00,Ok,1694682900,20077.75,20085.65,20074.95,20079.8,0.00,0,0,0,0
2023-09-14 14:50:00,Ok,1694683200,20080.35,20089.8,20072.7,20083.75,0.00,0,0,0,0
2023-09-14 14:55:00,Ok,1694683500,20084.65,20105.7,20082.25,20096.3,0.00,0,0,0,0
2023-09-14 15:00:00,Ok,1694683800,20098.5,20114.7,20090.6,20102.5,0.00,0,0,0,0
2023-09-14 15:05:00,Ok,1694684100,20103.35,20107.8,20095.85,20101.55,0.00,0,0,0,0
2023-09-14 15:10:00,Ok,1694684400,20102.4,20111.05,20096.05,20102.1,0.00,0,0,0,0
2023-09-14 15:15:00,Ok,1694684700,20101.55,20112.2,20101.35,20107.55,0.00,0,0,0,0
2023-09-14 15:20:00,Ok,1694685000,20107.6,20112.3,20101.95,20103.8,0.00,0,0,0,0
2023-09-14 15:25:00,Ok,1694685300,20104.5,20156.45,20099.75,20156.45,0.00,0,0,0,0
2023-09-15 09:15:00,Ok,1694749500,20163.65,20173.15,20149.65,20155.2,0.00,0,0,0,0
2023-09-15 09:20:00,Ok,1694749800,20155.8,20172.75,20154.9,20168.6,0.00,0,0,0,0
2023-09-15 09:25:00,Ok,1694750100,20169.65,20169.65,20149.95,20157.9,0.00,0,0,0,0
2023-09-15 09:30:00,Ok,1694750400,20158.65,20163.95,20139.0,20142.95,0.00,0,0,0,0
2023-09-15 09:35:00,Ok,1694750700,20142.4,20149.1,20136.9,20139.65,0.00,0,0,0,0
2023-09-15 09:40:00,Ok,1694751000,20140.2,20156.45,20139.05,20156.45,0.00,0,0,0,0
2023-09-15 09:45:00,Ok,1694751300,20156.0,20167.6,20136.8,20138.8,0.00,0,0,0,0
2023-09-15 09:50:00,Ok,1694751600,20138.4,20148.6,20130.0,20147.8,0.00,0,0,0,0
2023-09-15 09:55:00,Ok,1694751900,20147.15,20153.15,20144.95,20150.3,0.00,0,0,0,0
2023-09-15 10:00:00,Ok,1694752200,20149.55,20161.55,20146.6,20157.1,0.00,0,0,0,0
2023-09-15 10:05:00,Ok,1694752500,20156.4,20162.0,20155.15,20159.25,0.00,0,0,0,0
2023-09-15 10:10:00,Ok,1694752800,20159.05,20164.1,20156.5,20160.85,0.00,0,0,0,0
2023-09-15 10:15:00,Ok,1694753100,20160.45,20161.85,20151.0,20155.85,0.00,0,0,0,0
2023-09-15 10:20:00,Ok,1694753400,20155.75,20161.95,20147.2,20151.0,0.00,0,0,0,0
2023-09-15 10:25:00,Ok,1694753700,20149.75,20153.85,20147.1,20149.65,0.00,0,0,0,0
2023-09-15 10:30:00,Ok,1694754000,20150.3,20151.15,20142.3,20146.7,0.00,0,0,0,0
2023-09-15 10:35:00,Ok,1694754300,20146.85,20151.3,20143.45,20143.7,0.00,0,0,0,0
2023-09-15 10:40:00,Ok,1694754600,20143.5,20154.45,20143.5,20151.5,0.00,0,0,0,0
2023-09-15 10:45:00,Ok,1694754900,20150.75,20154.0,20148.35,20148.8,0.00,0,0,0,0
2023-09-15 10:50:00,Ok,1694755200,20148.6,20160.7,20144.75,20158.05,0.00,0,0,0,0
2023-09-15 10:55:00,Ok,1694755500,20158.35,20168.45,20156.1,20167.65,0.00,0,0,0,0
2023-09-15 11:00:00,Ok,1694755800,20168.15,20180.1,20168.15,20177.0,0.00,0,0,0,0
2023-09-15 11:05:00,Ok,1694756100,20177.6,20184.85,20176.4,20184.2,0.00,0,0,0,0
2023-09-15 11:10:00,Ok,1694756400,20183.95,20186.25,20179.0,20182.5,0.00,0,0,0,0
2023-09-15 11:15:00,Ok,1694756700,20182.95,20182.95,20172.4,20176.0,0.00,0,0,0,0
2023-09-15 11:20:00,Ok,1694757000,20175.45,20187.5,20172.15,20185.8,0.00,0,0,0,0
2023-09-15 11:25:00,Ok,1694757300,20186.85,20190.9,20181.0,20182.9,0.00,0,0,0,0
2023-09-15 11:30:00,Ok,1694757600,20183.2,20184.05,20174.75,20179.25,0.00,0,0,0,0
2023-09-15 11:35:00,Ok,1694757900,20179.6,20180.95,20173.65,20179.8,0.00,0,0,0,0
2023-09-15 11:40:00,Ok,1694758200,20179.45,20182.7,20173.95,20174.05,0.00,0,0,0,0
2023-09-15 11:45:00,Ok,1694758500,20173.9,20179.35,20170.35,20179.0,0.00,0,0,0,0
2023-09-15 11:50:00,Ok,1694758800,20179.1,20183.15,20175.85,20177.1,0.00,0,0,0,0
2023-09-15 11:55:00,Ok,1694759100,20176.7,20181.0,20176.0,20181.0,0.00,0,0,0,0
2023-09-15 12:00:00,Ok,1694759400,20179.95,20188.2,20178.2,20184.95,0.00,0,0,0,0
2023-09-15 12:05:00,Ok,1694759700,20184.35,20195.0,20183.35,20192.6,0.00,0,0,0,0
2023-09-15 12:10:00,Ok,1694760000,20192.5,20195.9,20188.1,20188.15,0.00,0,0,0,0
2023-09-15 12:15:00,Ok,1694760300,20188.35,20190.65,20162.65,20172.9,0.00,0,0,0,0
2023-09-15 12:20:00,Ok,1694760600,20171.6,20172.7,20163.3,20170.05,0.00,0,0,0,0
2023-09-15 12:25:00,Ok,1694760900,20169.9,20177.65,20167.1,20167.1,0.00,0,0,0,0
2023-09-15 12:30:00,Ok,1694761200,20165.05,20165.2,20139.55,20139.55,0.00,0,0,0,0
2023-09-15 12:35:00,Ok,1694761500,20139.25,20155.05,20134.15,20153.05,0.00,0,0,0,0
2023-09-15 12:40:00,Ok,1694761800,20152.75,20153.4,20141.45,20146.6,0.00,0,0,0,0
2023-09-15 12:45:00,Ok,1694762100,20145.4,20154.15,20145.4,20154.0,0.00,0,0,0,0
2023-09-15 12:50:00,Ok,1694762400,20155.3,20163.75,20154.45,20157.7,0.00,0,0,0,0
2023-09-15 12:55:00,Ok,1694762700,20157.65,20157.65,20148.65,20151.85,0.00,0,0,0,0
2023-09-15 13:00:00,Ok,1694763000,20152.45,20158.9,20146.55,20154.7,0.00,0,0,0,0
2023-09-15 13:05:00,Ok,1694763300,20155.0,20164.45,20152.85,20159.9,0.00,0,0,0,0
2023-09-15 13:10:00,Ok,1694763600,20160.1,20169.9,20159.45,20169.0,0.00,0,0,0,0
2023-09-15 13:15:00,Ok,1694763900,20168.85,20173.95,20164.3,20165.2,0.00,0,0,0,0
2023-09-15 13:20:00,Ok,1694764200,20164.85,20168.95,20159.5,20168.65,0.00,0,0,0,0
2023-09-15 13:25:00,Ok,1694764500,20168.45,20180.7,20168.35,20175.95,0.00,0,0,0,0
2023-09-15 13:30:00,Ok,1694764800,20175.8,20177.6,20170.0,20171.2,0.00,0,0,0,0
2023-09-15 13:35:00,Ok,1694765100,20171.0,20171.65,20156.15,20156.45,0.00,0,0,0,0
2023-09-15 13:40:00,Ok,1694765400,20156.6,20164.4,20151.55,20162.7,0.00,0,0,0,0
2023-09-15 13:45:00,Ok,1694765700,20162.6,20174.5,20162.35,20165.75,0.00,0,0,0,0
2023-09-15 13:50:00,Ok,1694766000,20165.85,20166.3,20157.7,20161.2,0.00,0,0,0,0
2023-09-15 13:55:00,Ok,1694766300,20160.75,20172.0,20158.6,20169.4,0.00,0,0,0,0
2023-09-15 14:00:00,Ok,1694766600,20169.45,20182.55,20169.4,20180.0,0.00,0,0,0,0
2023-09-15 14:05:00,Ok,1694766900,20180.2,20186.55,20178.15,20180.7,0.00,0,0,0,0
2023-09-15 14:10:00,Ok,1694767200,20180.5,20187.7,20172.9,20181.5,0.00,0,0,0,0
2023-09-15 14:15:00,Ok,1694767500,20181.75,20188.9,20179.35,20185.25,0.00,0,0,0,0
2023-09-15 14:20:00,Ok,1694767800,20184.85,20185.6,20175.25,20180.1,0.00,0,0,0,0
2023-09-15 14:25:00,Ok,1694768100,20182.1,20186.95,20178.35,20185.1,0.00,0,0,0,0
2023-09-15 14:30:00,Ok,1694768400,20186.0,20191.45,20182.65,20188.9,0.00,0,0,0,0
2023-09-15 14:35:00,Ok,1694768700,20189.05,20193.65,20183.0,20191.35,0.00,0,0,0,0
2023-09-15 14:40:00,Ok,1694769000,20191.65,20200.05,20189.35,20195.75,0.00,0,0,0,0
2023-09-15 14:45:00,Ok,1694769300,20196.55,20202.4,20186.4,20191.4,0.00,0,0,0,0
2023-09-15 14:50:00,Ok,1694769600,20192.15,20199.6,20191.2,20197.7,0.00,0,0,0,0
2023-09-15 14:55:00,Ok,1694769900,20198.15,20202.95,20192.95,20197.05,0.00,0,0,0,0
2023-09-15 15:00:00,Ok,1694770200,20198.1,20221.25,20198.1,20215.4,0.00,0,0,0,0
2023-09-15 15:05:00,Ok,1694770500,20216.5,20217.0,20201.1,20202.9,0.00,0,0,0,0
2023-09-15 15:10:00,Ok,1694770800,20203.7,20207.55,20185.05,20185.75,0.00,0,0,0,0
2023-09-15 15:15:00,Ok,1694771100,20186.35,20186.95,20178.15,20182.85,0.00,0,0,0,0
2023-09-15 15:20:00,Ok,1694771400,20182.9,20184.75,20167.1,20167.5,0.00,0,0,0,0
2023-09-15 15:25:00,Ok,1694771700,20167.55,20174.55,20155.95,20155.95,0.00,0,0,0,0
2023-09-18 09:15:00,Ok,1695008700,20156.0,20156.0,20123.35,20141.3,0.00,0,0,0,0
2023-09-18 09:20:00,Ok,1695009000,20140.3,20152.15,20133.35,20137.0,0.00,0,0,0,0
2023-09-18 09:25:00,Ok,1695009300,20135.55,20156.15,20128.4,20151.4,0.00,0,0,0,0
2023-09-18 09:30:00,Ok,1695009600,20151.45,20153.5,20142.45,20147.3,0.00,0,0,0,0
2023-09-18 09:35:00,Ok,1695009900,20148.35,20162.55,20147.3,20154.85,0.00,0,0,0,0
2023-09-18 09:40:00,Ok,1695010200,20155.9,20175.85,20147.95,20173.75,0.00,0,0,0,0
2023-09-18 09:45:00,Ok,1695010500,20173.7,20177.05,20163.4,20172.3,0.00,0,0,0,0
2023-09-18 09:50:00,Ok,1695010800,20172.05,20182.55,20170.2,20170.2,0.00,0,0,0,0
2023-09-18 09:55:00,Ok,1695011100,20169.6,20179.2,20160.65,20177.65,0.00,0,0,0,0
2023-09-18 10:00:00,Ok,1695011400,20177.95,20180.85,20167.95,20172.2,0.00,0,0,0,0
2023-09-18 10:05:00,Ok,1695011700,20172.6,20185.65,20169.75,20183.4,0.00,0,0,0,0
2023-09-18 10:10:00,Ok,1695012000,20182.95,20187.8,20177.3,20178.65,0.00,0,0,0,0
2023-09-18 10:15:00,Ok,1695012300,20178.45,20178.95,20174.55,20178.35,0.00,0,0,0,0
2023-09-18 10:20:00,Ok,1695012600,20178.95,20179.6,20170.95,20178.75,0.00,0,0,0,0
2023-09-18 10:25:00,Ok,1695012900,20178.9,20181.85,20175.5,20181.15,0.00,0,0,0,0
2023-09-18 10:30:00,Ok,1695013200,20179.9,20186.8,20177.25,20185.65,0.00,0,0,0,0
2023-09-18 10:35:00,Ok,1695013500,20186.1,20187.0,20176.4,20176.4,0.00,0,0,0,0
2023-09-18 10:40:00,Ok,1695013800,20177.25,20180.6,20174.8,20177.9,0.00,0,0,0,0
2023-09-18 10:45:00,Ok,1695014100,20177.45,20179.05,20171.35,20175.45,0.00,0,0,0,0
2023-09-18 10:50:00,Ok,1695014400,20174.9,20178.0,20172.0,20177.1,0.00,0,0,0,0
2023-09-18 10:55:00,Ok,1695014700,20177.35,20182.35,20176.25,20178.7,0.00,0,0,0,0
2023-09-18 11:00:00,Ok,1695015000,20180.0,20180.8,20172.65,20173.15,0.00,0,0,0,0
2023-09-18 11:05:00,Ok,1695015300,20172.3,20174.05,20161.9,20171.2,0.00,0,0,0,0
2023-09-18 11:10:00,Ok,1695015600,20170.9,20178.2,20170.15,20174.85,0.00,0,0,0,0
2023-09-18 11:15:00,Ok,1695015900,20175.2,20186.35,20174.3,20184.4,0.00,0,0,0,0
2023-09-18 11:20:00,Ok,1695016200,20185.05,20190.8,20183.2,20185.8,0.00,0,0,0,0
2023-09-18 11:25:00,Ok,1695016500,20185.0,20187.3,20179.2,20182.0,0.00,0,0,0,0
2023-09-18 11:30:00,Ok,1695016800,20183.85,20188.8,20180.4,20187.3,0.00,0,0,0,0
2023-09-18 11:35:00,Ok,1695017100,20188.35,20192.6,20186.3,20190.55,0.00,0,0,0,0
2023-09-18 11:40:00,Ok,1695017400,20190.3,20192.75,20187.0,20187.65,0.00,0,0,0,0
2023-09-18 11:45:00,Ok,1695017700,20188.6,20194.35,20187.45,20190.15,0.00,0,0,0,0
2023-09-18 11:50:00,Ok,1695018000,20191.0,20192.5,20185.4,20186.5,0.00,0,0,0,0
2023-09-18 11:55:00,Ok,1695018300,20187.6,20191.8,20184.3,20186.85,0.00,0,0,0,0
2023-09-18 12:00:00,Ok,1695018600,20187.1,20187.8,20177.35,20181.7,0.00,0,0,0,0
2023-09-18 12:05:00,Ok,1695018900,20181.3,20185.5,20179.95,20183.6,0.00,0,0,0,0
2023-09-18 12:10:00,Ok,1695019200,20184.35,20185.65,20172.35,20174.65,0.00,0,0,0,0
2023-09-18 12:15:00,Ok,1695019500,20174.5,20174.5,20162.0,20164.3,0.00,0,0,0,0
2023-09-18 12:20:00,Ok,1695019800,20164.1,20178.25,20163.05,20178.1,0.00,0,0,0,0
2023-09-18 12:25:00,Ok,1695020100,20178.9,20178.9,20170.8,20175.0,0.00,0,0,0,0
2023-09-18 12:30:00,Ok,1695020400,20174.75,20178.6,20171.2,20174.95,0.00,0,0,0,0
2023-09-18 12:35:00,Ok,1695020700,20175.5,20176.1,20169.4,20171.1,0.00,0,0,0,0
2023-09-18 12:40:00,Ok,1695021000,20170.4,20180.0,20167.85,20173.95,0.00,0,0,0,0
2023-09-18 12:45:00,Ok,1695021300,20174.1,20174.95,20163.15,20165.35,0.00,0,0,0,0
2023-09-18 12:50:00,Ok,1695021600,20165.9,20167.8,20160.4,20162.95,0.00,0,0,0,0
2023-09-18 12:55:00,Ok,1695021900,20161.85,20170.0,20160.8,20163.9,0.00,0,0,0,0
2023-09-18 13:00:00,Ok,1695022200,20164.1,20167.75,20162.1,20165.55,0.00,0,0,0,0
2023-09-18 13:05:00,Ok,1695022500,20166.0,20169.0,20163.5,20169.0,0.00,0,0,0,0
2023-09-18 13:10:00,Ok,1695022800,20170.25,20173.55,20165.25,20169.35,0.00,0,0,0,0
2023-09-18 13:15:00,Ok,1695023100,20171.15,20175.25,20167.25,20168.85,0.00,0,0,0,0
2023-09-18 13:20:00,Ok,1695023400,20168.65,20172.4,20167.0,20170.7,0.00,0,0,0,0
2023-09-18 13:25:00,Ok,1695023700,20171.8,20174.9,20166.15,20173.85,0.00,0,0,0,0
2023-09-18 13:30:00,Ok,1695024000,20174.25,20177.25,20167.3,20169.2,0.00,0,0,0,0
2023-09-18 13:35:00,Ok,1695024300,20170.35,20172.05,20159.15,20159.5,0.00,0,0,0,0
2023-09-18 13:40:00,Ok,1695024600,20160.5,20163.7,20155.2,20162.3,0.00,0,0,0,0
2023-09-18 13:45:00,Ok,1695024900,20163.05,20165.15,20150.05,20152.75,0.00,0,0,0,0
2023-09-18 13:50:00,Ok,1695025200,20153.15,20156.3,20149.8,20155.45,0.00,0,0,0,0
2023-09-18 13:55:00,Ok,1695025500,20156.0,20159.05,20143.85,20146.05,0.00,0,0,0,0
2023-09-18 14:00:00,Ok,1695025800,20146.95,20156.15,20144.35,20154.0,0.00,0,0,0,0
2023-09-18 14:05:00,Ok,1695026100,20156.15,20160.5,20150.15,20159.25,0.00,0,0,0,0
2023-09-18 14:10:00,Ok,1695026400,20160.0,20162.2,20152.25,20154.85,0.00,0,0,0,0
2023-09-18 14:15:00,Ok,1695026700,20155.35,20156.85,20150.5,20152.25,0.00,0,0,0,0
2023-09-18 14:20:00,Ok,1695027000,20153.8,20156.0,20148.3,20153.95,0.00,0,0,0,0
2023-09-18 14:25:00,Ok,1695027300,20155.5,20157.0,20144.0,20146.0,0.00,0,0,0,0
2023-09-18 14:30:00,Ok,1695027600,20147.3,20156.75,20146.55,20154.75,0.00,0,0,0,0
2023-09-18 14:35:00,Ok,1695027900,20155.95,20159.5,20152.7,20155.2,0.00,0,0,0,0
2023-09-18 14:40:00,Ok,1695028200,20157.0,20162.55,20154.7,20158.35,0.00,0,0,0,0
2023-09-18 14:45:00,Ok,1695028500,20159.3,20162.35,20156.7,20156.8,0.00,0,0,0,0
2023-09-18 14:50:00,Ok,1695028800,20156.2,20159.5,20152.05,20152.05,0.00,0,0,0,0
2023-09-18 14:55:00,Ok,1695029100,20152.8,20153.1,20142.0,20146.15,0.00,0,0,0,0
2023-09-18 15:00:00,Ok,1695029400,20145.25,20147.2,20136.85,20139.85,0.00,0,0,0,0
2023-09-18 15:05:00,Ok,1695029700,20140.5,20151.8,20140.5,20149.85,0.00,0,0,0,0
2023-09-18 15:10:00,Ok,1695030000,20151.0,20151.55,20127.25,20127.25,0.00,0,0,0,0
2023-09-18 15:15:00,Ok,1695030300,20126.95,20134.2,20117.8,20128.3,0.00,0,0,0,0
2023-09-18 15:20:00,Ok,1695030600,20128.55,20131.75,20123.8,20127.6,0.00,0,0,0,0
2023-09-18 15:25:00,Ok,1695030900,20127.85,20131.9,19980.75,19980.75,0.00,0,0,0,0
2023-09-20 09:15:00,Ok,1695181500,19982.5,20015.0,19979.35,20013.15,0.00,0,0,0,0
2023-09-20 09:20:00,Ok,1695181800,20013.3,20049.5,20012.85,20032.05,0.00,0,0,0,0
2023-09-20 09:25:00,Ok,1695182100,20033.2,20038.5,19991.85,20031.05,0.00,0,0,0,0
2023-09-20 09:30:00,Ok,1695182400,20032.0,20039.2,20017.85,20021.6,0.00,0,0,0,0
2023-09-20 09:35:00,Ok,1695182700,20020.65,20026.55,20014.2,20019.7,0.00,0,0,0,0
2023-09-20 09:40:00,Ok,1695183000,20019.6,20026.75,20004.2,20004.5,0.00,0,0,0,0
2023-09-20 09:45:00,Ok,1695183300,20005.25,20006.9,19991.1,19995.1,0.00,0,0,0,0
2023-09-20 09:50:00,Ok,1695183600,19995.15,20009.05,19992.7,20005.55,0.00,0,0,0,0
2023-09-20 09:55:00,Ok,1695183900,20005.4,20017.3,20004.55,20009.25,0.00,0,0,0,0
2023-09-20 10:00:00,Ok,1695184200,20009.45,20010.9,19976.0,19987.25,0.00,0,0,0,0
2023-09-20 10:05:00,Ok,1695184500,19986.65,19986.65,19962.8,19967.2,0.00,0,0,0,0
2023-09-20 10:10:00,Ok,1695184800,19967.35,19977.1,19964.25,19969.35,0.00,0,0,0,0
2023-09-20 10:15:00,Ok,1695185100,19968.45,19972.2,19962.8,19969.6,0.00,0,0,0,0
2023-09-20 10:20:00,Ok,1695185400,19969.15,19977.65,19968.55,19970.85,0.00,0,0,0,0
2023-09-20 10:25:00,Ok,1695185700,19970.55,19971.3,19955.45,19959.45,0.00,0,0,0,0
2023-09-20 10:30:00,Ok,1695186000,19959.05,19973.05,19953.05,19969.25,0.00,0,0,0,0
2023-09-20 10:35:00,Ok,1695186300,19968.7,19975.35,19965.75,19965.75,0.00,0,0,0,0
2023-09-20 10:40:00,Ok,1695186600,19965.55,19971.4,19962.25,19966.8,0.00,0,0,0,0
2023-09-20 10:45:00,Ok,1695186900,19966.55,19971.55,19962.6,19963.45,0.00,0,0,0,0
2023-09-20 10:50:00,Ok,1695187200,19962.8,19973.55,19956.2,19967.2,0.00,0,0,0,0
2023-09-20 10:55:00,Ok,1695187500,19966.65,19970.7,19963.2,19970.5,0.00,0,0,0,0
2023-09-20 11:00:00,Ok,1695187800,19970.65,19970.9,19951.95,19952.3,0.00,0,0,0,0
2023-09-20 11:05:00,Ok,1695188100,19952.15,19957.5,19945.7,19952.75,0.00,0,0,0,0
2023-09-20 11:10:00,Ok,1695188400,19952.05,19958.75,19951.65,19958.3,0.00,0,0,0,0
2023-09-20 11:15:00,Ok,1695188700,19958.45,19964.1,19956.4,19960.35,0.00,0,0,0,0
2023-09-20 11:20:00,Ok,1695189000,19960.25,19963.85,19952.95,19962.4,0.00,0,0,0,0
2023-09-20 11:25:00,Ok,1695189300,19962.65,19963.75,19952.85,19953.55,0.00,0,0,0,0
2023-09-20 11:30:00,Ok,1695189600,19953.0,19956.95,19949.4,19954.0,0.00,0,0,0,0
2023-09-20 11:35:00,Ok,1695189900,19954.4,19954.6,19944.85,19949.55,0.00,0,0,0,0
2023-09-20 11:40:00,Ok,1695190200,19950.55,19950.65,19943.1,19943.5,0.00,0,0,0,0
2023-09-20 11:45:00,Ok,1695190500,19943.65,19948.55,19938.85,19942.95,0.00,0,0,0,0
2023-09-20 11:50:00,Ok,1695190800,19942.5,19944.4,19928.3,19931.65,0.00,0,0,0,0
2023-09-20 11:55:00,Ok,1695191100,19931.4,19942.85,19929.85,19940.1,0.00,0,0,0,0
2023-09-20 12:00:00,Ok,1695191400,19940.15,19946.7,19939.3,19943.65,0.00,0,0,0,0
2023-09-20 12:05:00,Ok,1695191700,19943.8,19955.5,19940.0,19951.2,0.00,0,0,0,0
2023-09-20 12:10:00,Ok,1695192000,19951.65,19962.65,19949.6,19956.3,0.00,0,0,0,0
2023-09-20 12:15:00,Ok,1695192300,19956.1,19956.1,19948.6,19950.4,0.00,0,0,0,0
2023-09-20 12:20:00,Ok,1695192600,19951.2,19956.3,19947.9,19955.2,0.00,0,0,0,0
2023-09-20 12:25:00,Ok,1695192900,19955.1,19957.9,19945.3,19947.45,0.00,0,0,0,0
2023-09-20 12:30:00,Ok,1695193200,19947.95,19952.95,19944.9,19949.85,0.00,0,0,0,0
2023-09-20 12:35:00,Ok,1695193500,19951.0,19957.95,19948.85,19954.35,0.00,0,0,0,0
2023-09-20 12:40:00,Ok,1695193800,19955.35,19957.4,19950.65,19953.15,0.00,0,0,0,0
2023-09-20 12:45:00,Ok,1695194100,19953.95,19955.05,19942.8,19951.7,0.00,0,0,0,0
2023-09-20 12:50:00,Ok,1695194400,19952.05,19953.85,19943.85,19948.35,0.00,0,0,0,0
2023-09-20 12:55:00,Ok,1695194700,19950.0,19952.2,19944.15,19946.9,0.00,0,0,0,0
2023-09-20 13:00:00,Ok,1695195000,19946.5,19946.6,19932.0,19935.1,0.00,0,0,0,0
2023-09-20 13:05:00,Ok,1695195300,19935.7,19939.7,19931.7,19936.85,0.00,0,0,0,0
2023-09-20 13:10:00,Ok,1695195600,19937.8,19941.4,19933.2,19934.45,0.00,0,0,0,0
2023-09-20 13:15:00,Ok,1695195900,19935.3,19936.2,19925.9,19932.0,0.00,0,0,0,0
2023-09-20 13:20:00,Ok,1695196200,19932.75,19939.0,19930.5,19932.3,0.00,0,0,0,0
2023-09-20 13:25:00,Ok,1695196500,19933.45,19935.0,19926.6,19932.25,0.00,0,0,0,0
2023-09-20 13:30:00,Ok,1695196800,19933.4,19936.6,19922.25,19925.55,0.00,0,0,0,0
2023-09-20 13:35:00,Ok,1695197100,19927.0,19929.75,19923.8,19926.3,0.00,0,0,0,0
2023-09-20 13:40:00,Ok,1695197400,19927.25,19929.65,19919.2,19919.2,0.00,0,0,0,0
2023-09-20 13:45:00,Ok,1695197700,19920.45,19922.45,19901.7,19909.7,0.00,0,0,0,0
2023-09-20 13:50:00,Ok,1695198000,19908.55,19909.85,19890.3,19892.8,0.00,0,0,0,0
2023-09-20 13:55:00,Ok,1695198300,19891.55,19903.05,19879.55,19900.95,0.00,0,0,0,0
2023-09-20 14:00:00,Ok,1695198600,19899.55,19906.5,19889.8,19896.2,0.00,0,0,0,0
2023-09-20 14:05:00,Ok,1695198900,19894.3,19906.5,19893.85,19897.3,0.00,0,0,0,0
2023-09-20 14:10:00,Ok,1695199200,19896.2,19912.15,19895.05,19908.0,0.00,0,0,0,0
2023-09-20 14:15:00,Ok,1695199500,19909.45,19916.45,19905.65,19913.1,0.00,0,0,0,0
2023-09-20 14:20:00,Ok,1695199800,19913.9,19917.0,19901.35,19901.35,0.00,0,0,0,0
2023-09-20 14:25:00,Ok,1695200100,19902.65,19902.85,19893.8,19897.25,0.00,0,0,0,0
2023-09-20 14:30:00,Ok,1695200400,19896.0,19916.4,19895.8,19915.7,0.00,0,0,0,0
2023-09-20 14:35:00,Ok,1695200700,19915.8,19921.15,19907.3,19908.7,0.00,0,0,0,0
2023-09-20 14:40:00,Ok,1695201000,19910.1,19913.7,19906.85,19909.4,0.00,0,0,0,0
2023-09-20 14:45:00,Ok,1695201300,19910.75,19918.3,19910.2,19913.5,0.00,0,0,0,0
2023-09-20 14:50:00,Ok,1695201600,19913.25,19914.15,19900.6,19904.4,0.00,0,0,0,0
2023-09-20 14:55:00,Ok,1695201900,19903.8,19911.45,19893.15,19899.15,0.00,0,0,0,0
2023-09-20 15:00:00,Ok,1695202200,19899.3,19901.05,19885.75,19898.25,0.00,0,0,0,0
2023-09-20 15:05:00,Ok,1695202500,19898.45,19906.1,19895.95,19902.3,0.00,0,0,0,0
2023-09-20 15:10:00,Ok,1695202800,19902.0,19906.3,19900.7,19902.55,0.00,0,0,0,0
2023-09-20 15:15:00,Ok,1695203100,19902.85,19905.7,19898.75,19904.65,0.00,0,0,0,0
2023-09-20 15:20:00,Ok,1695203400,19903.8,19913.35,19900.45,19908.1,0.00,0,0,0,0
2023-09-20 15:25:00,Ok,1695203700,19908.15,19911.95,19840.55,19840.55,0.00,0,0,0,0
2023-09-21 09:15:00,Ok,1695267900,19831.95,19842.6,19815.15,19822.3,0.00,0,0,0,0
2023-09-21 09:20:00,Ok,1695268200,19821.9,19822.0,19802.6,19814.0,0.00,0,0,0,0
2023-09-21 09:25:00,Ok,1695268500,19814.4,19822.65,19809.95,19820.9,0.00,0,0,0,0
2023-09-21 09:30:00,Ok,1695268800,19821.9,19825.1,19808.6,19822.85,0.00,0,0,0,0
2023-09-21 09:35:00,Ok,1695269100,19821.7,19826.95,19814.35,19823.55,0.00,0,0,0,0
